year,month,city,district,price_riyals,area_m2,no_deals,status,realstate_cls,realstate_type,month_order
2021,يناير,المدينة المنورة,,9792024,3217.1567,20,معتمدة,سكني,شقة,1
2021,يناير,المدينة المنورة,,0,0.0,0,معتمدة,سكني,مركز تجاري,1
2021,يناير,المدينة المنورة,,7530000,11357.26,25,معتمدة,سكني,بيت,1
2021,يناير,المدينة المنورة,,0,0.0,0,معتمدة,سكني,مرفق,1
2021,يناير,المدينة المنورة,,600000,54059.04,1,معتمدة,سكني,أرض زراعية,1
2021,يناير,المدينة المنورة,,74957323,66959.40999999999,97,معتمدة,تجاري,,1
2021,يناير,المدينة المنورة,,71557323,65759.40999999999,94,معتمدة,تجاري,قطعة أرض,1
2021,يناير,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,فيلا,1
2021,يناير,المدينة المنورة,,3400000,1200.0,3,معتمدة,تجاري,شقة,1
2021,يناير,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,مركز تجاري,1
2021,يناير,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,بيت,1
2021,يناير,المدينة المنورة,,31961700,1753400.0,57,معتمدة,زراعي,,1
2021,يناير,المدينة المنورة,,12116500,93945.71000000002,21,معتمدة,زراعي,قطعة أرض,1
2021,يناير,المدينة المنورة,,19845200,1659454.29,36,معتمدة,زراعي,أرض زراعية,1
2021,فبراير,المدينة المنورة,,721430860,3922991.933299999,1076,معتمدة,,,2
2021,فبراير,المدينة المنورة,,503677624,525147.989,860,معتمدة,سكني,,2
2021,فبراير,المدينة المنورة,,475082232,498382.3769999999,806,معتمدة,سكني,قطعة أرض,2
2021,فبراير,المدينة المنورة,,0,0.0,0,معتمدة,سكني,عمارة,2
2021,فبراير,المدينة المنورة,,898500,400.0,1,معتمدة,سكني,فيلا,2
2021,فبراير,المدينة المنورة,,8910750,3282.452,20,معتمدة,سكني,شقة,2
2021,فبراير,المدينة المنورة,,15036142,15803.6,31,معتمدة,سكني,بيت,2
2021,فبراير,المدينة المنورة,,3750000,7279.559999999999,2,معتمدة,سكني,مرفق,2
2021,فبراير,المدينة المنورة,,0,0.0,0,معتمدة,سكني,إستراحة,2
2021,فبراير,المدينة المنورة,,0,0.0,0,معتمدة,سكني,أرض زراعية,2
2021,فبراير,المدينة المنورة,,155640609,117332.4043,139,معتمدة,تجاري,,2
2021,فبراير,المدينة المنورة,,117597268,115185.8243,136,معتمدة,تجاري,قطعة أرض,2
2021,فبراير,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,فيلا,2
2021,فبراير,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,معرض/محل,2
2021,فبراير,المدينة المنورة,,400000,355.49,1,معتمدة,تجاري,مركز تجاري,2
2021,فبراير,المدينة المنورة,,37643341,1791.09,2,معتمدة,تجاري,بيت,2
2021,فبراير,المدينة المنورة,,62112627,3280511.539999999,77,معتمدة,زراعي,,2
2021,فبراير,المدينة المنورة,,17812000,35805.46,24,معتمدة,زراعي,قطعة أرض,2
2021,فبراير,المدينة المنورة,,44300627,3244706.079999999,53,معتمدة,زراعي,أرض زراعية,2
2021,مارس,المدينة المنورة,,798608392,3596939.184,1245,معتمدة,,,3
2021,مارس,المدينة المنورة,,636424130,956288.7250000006,1051,معتمدة,سكني,,3
2021,مارس,المدينة المنورة,,585381677,788175.5350000005,993,معتمدة,سكني,قطعة أرض,3
2021,مارس,المدينة المنورة,,0,0.0,0,معتمدة,سكني,عمارة,3
2021,مارس,المدينة المنورة,,2255000,767.55,2,معتمدة,سكني,فيلا,3
2021,مارس,المدينة المنورة,,16720047,3746.69,23,معتمدة,سكني,شقة,3
2021,مارس,المدينة المنورة,,30967406,10774.43,31,معتمدة,سكني,بيت,3
2021,مارس,المدينة المنورة,,0,0.0,0,معتمدة,سكني,مرفق,3
2021,مارس,المدينة المنورة,,0,0.0,0,معتمدة,سكني,إستراحة,3
2021,مارس,المدينة المنورة,,1100000,152824.52,2,معتمدة,سكني,أرض زراعية,3
2021,مارس,المدينة المنورة,,130601216,256768.809,117,معتمدة,تجاري,,3
2021,مارس,المدينة المنورة,,128486296,213506.049,114,معتمدة,تجاري,قطعة أرض,3
2021,مارس,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,شقة,3
2021,مارس,المدينة المنورة,,1414920,730.34,2,معتمدة,تجاري,بيت,3
2021,مارس,المدينة المنورة,,700000,42532.42,1,معتمدة,تجاري,أرض زراعية,3
2021,مارس,المدينة المنورة,,31583046,2383881.649999999,77,معتمدة,زراعي,,3
2021,مارس,المدينة المنورة,,15249396,74012.12999999999,28,معتمدة,زراعي,قطعة أرض,3
2021,مارس,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,بيت,3
2021,مارس,المدينة المنورة,,16333650,2309869.52,49,معتمدة,زراعي,أرض زراعية,3
2021,ابريل,المدينة المنورة,,461478473,1424739.1774,558,معتمدة,,,4
2021,ابريل,المدينة المنورة,,297461143,259990.1094,415,معتمدة,سكني,,4
2021,ابريل,المدينة المنورة,,273399159,248714.1664,374,معتمدة,سكني,قطعة أرض,4
2021,ابريل,المدينة المنورة,,0,0.0,0,معتمدة,سكني,عمارة,4
2021,ابريل,المدينة المنورة,,2125000,1092.5,3,معتمدة,سكني,فيلا,4
2021,ابريل,المدينة المنورة,,10833221,4000.322999999999,23,معتمدة,سكني,شقة,4
2021,ابريل,المدينة المنورة,,11103763,6183.120000000001,15,معتمدة,سكني,بيت,4
2021,ابريل,المدينة المنورة,,0,0.0,0,معتمدة,سكني,أرض زراعية,4
2021,ابريل,المدينة المنورة,,98953335,55867.84,76,معتمدة,تجاري,,4
2021,ابريل,المدينة المنورة,,93996555,55151.57,74,معتمدة,تجاري,قطعة أرض,4
2021,ابريل,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,شقة,4
2021,ابريل,المدينة المنورة,,4956780,716.27,2,معتمدة,تجاري,بيت,4
2021,ابريل,المدينة المنورة,,65063995,1108881.228,67,معتمدة,زراعي,,4
2021,ابريل,المدينة المنورة,,28779800,10969.568,48,معتمدة,زراعي,قطعة أرض,4
2021,ابريل,المدينة المنورة,,36284195,1097911.66,19,معتمدة,زراعي,أرض زراعية,4
2021,مايو,المدينة المنورة,,0,0.0,0,معتمدة,,,5
2021,مايو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,,5
2021,مايو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,قطعة أرض,5
2021,مايو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,عمارة,5
2021,مايو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,فيلا,5
2021,مايو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,شقة,5
2021,مايو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,بيت,5
2021,مايو,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,,5
2021,مايو,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,قطعة أرض,5
2021,مايو,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,بيت,5
2021,مايو,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,مرفق,5
2021,مايو,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,,5
2021,مايو,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,قطعة أرض,5
2021,مايو,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,أرض زراعية,5
2021,يونيو,المدينة المنورة,,0,0.0,0,معتمدة,,,6
2021,يونيو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,,6
2021,يونيو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,قطعة أرض,6
2021,يونيو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,عمارة,6
2021,يونيو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,فيلا,6
2021,يونيو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,شقة,6
2021,يونيو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,معرض/محل,6
2021,يونيو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,بيت,6
2021,يونيو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,أرض زراعية,6
2021,يونيو,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,,6
2021,يونيو,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,قطعة أرض,6
2021,يونيو,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,فيلا,6
2021,يونيو,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,شقة,6
2021,يونيو,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,بيت,6
2021,يونيو,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,,6
2021,يونيو,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,قطعة أرض,6
2021,يونيو,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,بيت,6
2021,يونيو,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,أرض زراعية,6
2021,يوليو,المدينة المنورة,,0,0.0,0,معتمدة,,,7
2021,يوليو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,,7
2021,يوليو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,قطعة أرض,7
2021,يوليو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,عمارة,7
2021,يوليو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,فيلا,7
2021,يوليو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,شقة,7
2021,يوليو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,بيت,7
2021,يوليو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,مرفق,7
2021,يوليو,المدينة المنورة,,0,0.0,0,معتمدة,سكني,أرض زراعية,7
2021,يوليو,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,,7
2021,يوليو,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,قطعة أرض,7
2021,يوليو,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,فيلا,7
2021,يوليو,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,شقة,7
2021,يوليو,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,معرض/محل,7
2021,يوليو,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,بيت,7
2021,يوليو,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,,7
2021,يوليو,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,قطعة أرض,7
2021,يوليو,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,أرض زراعية,7
2021,اوغسطس,المدينة المنورة,,0,0.0,0,معتمدة,,,8
2021,اوغسطس,المدينة المنورة,,0,0.0,0,معتمدة,سكني,,8
2021,اوغسطس,المدينة المنورة,,0,0.0,0,معتمدة,سكني,قطعة أرض,8
2021,اوغسطس,المدينة المنورة,,0,0.0,0,معتمدة,سكني,عمارة,8
2021,اوغسطس,المدينة المنورة,,0,0.0,0,معتمدة,سكني,فيلا,8
2021,اوغسطس,المدينة المنورة,,0,0.0,0,معتمدة,سكني,شقة,8
2021,اوغسطس,المدينة المنورة,,0,0.0,0,معتمدة,سكني,بيت,8
2021,اوغسطس,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,,8
2021,اوغسطس,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,قطعة أرض,8
2021,اوغسطس,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,فيلا,8
2021,اوغسطس,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,شقة,8
2021,اوغسطس,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,بيت,8
2021,اوغسطس,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,أرض زراعية,8
2021,اوغسطس,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,,8
2021,اوغسطس,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,قطعة أرض,8
2021,اوغسطس,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,أرض زراعية,8
2021,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,,,9
2021,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,,9
2021,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,قطعة أرض,9
2021,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,فيلا,9
2021,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,شقة,9
2021,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,بيت,9
2021,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,مرفق,9
2021,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,,9
2021,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,قطعة أرض,9
2021,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,فيلا,9
2021,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,شقة,9
2021,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,مركز تجاري,9
2021,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,بيت,9
2021,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,أرض زراعية,9
2021,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,,9
2021,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,قطعة أرض,9
2021,سبتمبر,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,أرض زراعية,9
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,,,10
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,,10
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,قطعة أرض,10
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,عمارة,10
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,فيلا,10
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,شقة,10
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,بيت,10
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,مرفق,10
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,إستراحة,10
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,,10
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,قطعة أرض,10
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,عمارة,10
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,فيلا,10
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,شقة,10
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,معرض/محل,10
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,مركز تجاري,10
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,بيت,10
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,أرض زراعية,10
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,,10
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,قطعة أرض,10
2021,اكتوبر,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,أرض زراعية,10
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,,,11
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,,11
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,قطعة أرض,11
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,عمارة,11
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,فيلا,11
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,شقة,11
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,معرض/محل,11
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,بيت,11
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,مرفق,11
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,أرض زراعية,11
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,,11
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,قطعة أرض,11
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,فيلا,11
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,شقة,11
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,بيت,11
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,أرض زراعية,11
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,,11
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,قطعة أرض,11
2021,نوفمبر,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,أرض زراعية,11
2021,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,,,12
2021,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,,12
2021,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,قطعة أرض,12
2021,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,عمارة,12
2021,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,فيلا,12
2021,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,شقة,12
2021,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,بيت,12
2021,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,مرفق,12
2021,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,إستراحة,12
2021,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,سكني,أرض زراعية,12
2021,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,,12
2021,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,قطعة أرض,12
2021,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,فيلا,12
2021,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,شقة,12
2021,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,تجاري,بيت,12
2021,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,,12
2021,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,قطعة أرض,12
2021,ديسمبر,المدينة المنورة,,0,0.0,0,معتمدة,زراعي,أرض زراعية,12
2018,اكتوبر,الرياض,حي/3020/ و,0,0.0,0,معتمدة,,,10
2018,اكتوبر,الرياض,حي/57 من المخطط رقم 2584 الواقع فى حى ديراب,0,0.0,0,معتمدة,,,10
2018,ديسمبر,الرياض,حي/57 من المخطط رقم 2584 الواقع فى حى ديراب,0,0.0,0,معتمدة,,,12
2018,يناير,الرياض,حي/أحد,7962000,5480.0,11,معتمدة,,,1
2018,فبراير,الرياض,حي/أحد,7545000,8826.25,19,معتمدة,,,2
2018,مارس,الرياض,حي/أحد,10066052,9446.25,16,معتمدة,,,3
2018,ابريل,الرياض,حي/أحد,9530758,8247.75,17,معتمدة,,,4
2018,مايو,الرياض,حي/أحد,9199125,8935.0,19,معتمدة,,,5
2018,يونيو,الرياض,حي/أحد,2670118,2512.5,5,معتمدة,,,6
2018,يوليو,الرياض,حي/أحد,6129000,8234.25,14,معتمدة,,,7
2018,اوغسطس,الرياض,حي/أحد,3820964,6293.0,9,معتمدة,,,8
2018,سبتمبر,الرياض,حي/أحد,2771000,3322.5,7,معتمدة,,,9
2018,اكتوبر,الرياض,حي/أحد,12625000,9653.119999999999,20,معتمدة,,,10
2018,نوفمبر,الرياض,حي/أحد,15021349,15149.0,27,معتمدة,,,11
2018,ديسمبر,الرياض,حي/أحد,17933373,20939.85,39,معتمدة,,,12
2018,يناير,الرياض,حي/أخرى,0,0.0,0,معتمدة,,,1
2018,فبراير,الرياض,حي/أخرى,1400000,933.29,2,معتمدة,,,2
2018,مارس,الرياض,حي/أخرى,388700,598.0,1,معتمدة,,,3
2018,ابريل,الرياض,حي/أخرى,0,0.0,0,معتمدة,,,4
2018,مايو,الرياض,حي/أخرى,3678000,3011.0,5,معتمدة,,,5
2018,يونيو,الرياض,حي/أخرى,0,0.0,0,معتمدة,,,6
2018,يوليو,الرياض,حي/أخرى,0,0.0,0,معتمدة,,,7
2018,اوغسطس,الرياض,حي/أخرى,168750,337.5,1,معتمدة,,,8
2018,سبتمبر,الرياض,حي/أخرى,1696000,1306.0,3,معتمدة,,,9
2018,اكتوبر,الرياض,حي/أخرى,25000,122.09,1,معتمدة,,,10
2018,نوفمبر,الرياض,حي/أخرى,1704000,1306.0,3,معتمدة,,,11
2018,ديسمبر,الرياض,حي/أخرى,4738140,1800.0,5,معتمدة,,,12
2018,اكتوبر,الرياض,حي/أم سليم,0,0.0,0,معتمدة,,,10
2018,نوفمبر,الرياض,حي/أم سليم,0,0.0,0,معتمدة,,,11
2018,يناير,الرياض,حي/ابو طليحة,0,0.0,0,معتمدة,,,1
2018,فبراير,الرياض,حي/ابو طليحة,450000,183.12,1,معتمدة,,,2
2018,يونيو,الرياض,حي/ابو طليحة,0,0.0,0,معتمدة,,,6
2018,يوليو,الرياض,حي/ابو طليحة,0,0.0,0,معتمدة,,,7
2018,نوفمبر,الرياض,حي/ابو طليحة,550000,203.29,1,معتمدة,,,11
2018,يناير,الرياض,حي/ارضة الجو منطقة العزيزية,229000,588.0,1,معتمدة,,,1
2018,فبراير,الرياض,حي/ارضة الجو منطقة العزيزية,0,0.0,0,معتمدة,,,2
2018,مارس,الرياض,حي/ارضة الجو منطقة العزيزية,0,0.0,0,معتمدة,,,3
2018,ابريل,الرياض,حي/ارضة الجو منطقة العزيزية,0,0.0,0,معتمدة,,,4
2018,مايو,الرياض,حي/ارضة الجو منطقة العزيزية,486000,540.0,1,معتمدة,,,5
2018,يونيو,الرياض,حي/ارضة الجو منطقة العزيزية,1042200,1080.0,2,معتمدة,,,6
2018,يوليو,الرياض,حي/ارضة الجو منطقة العزيزية,0,0.0,0,معتمدة,,,7
2018,نوفمبر,الرياض,حي/ارضة الجو منطقة العزيزية,0,0.0,0,معتمدة,,,11
2018,ديسمبر,الرياض,حي/ارضة الجو منطقة العزيزية,0,0.0,0,معتمدة,,,12
2018,يناير,الرياض,حي/اسكان الجزيره,0,0.0,0,معتمدة,,,1
2018,فبراير,الرياض,حي/اسكان الجزيره,350000,484.0,1,معتمدة,,,2
2018,مارس,الرياض,حي/اسكان الجزيره,0,0.0,0,معتمدة,,,3
2018,ابريل,الرياض,حي/اسكان الجزيره,980000,1452.0,3,معتمدة,,,4
2018,مايو,الرياض,حي/اسكان الجزيره,300000,484.0,1,معتمدة,,,5
2018,يونيو,الرياض,حي/اسكان الجزيره,0,0.0,0,معتمدة,,,6
2018,يوليو,الرياض,حي/اسكان الجزيره,300000,484.0,1,معتمدة,,,7
2018,اوغسطس,الرياض,حي/اسكان الجزيره,0,0.0,0,معتمدة,,,8
2018,سبتمبر,الرياض,حي/اسكان الجزيره,1550000,2420.0,5,معتمدة,,,9
2018,اكتوبر,الرياض,حي/اسكان الجزيره,2500000,3872.0,8,معتمدة,,,10
2018,نوفمبر,الرياض,حي/اسكان الجزيره,3130000,3872.0,8,معتمدة,,,11
2018,ديسمبر,الرياض,حي/اسكان الجزيره,2950000,3388.0,7,معتمدة,,,12
2018,يناير,الرياض,حي/اشبيليا,29827221,12452.375,29,معتمدة,,,1
2018,فبراير,الرياض,حي/اشبيليا,27927337,9744.800000000001,24,معتمدة,,,2
2018,مارس,الرياض,حي/اشبيليا,45658826,19034.95,44,معتمدة,,,3
2018,ابريل,الرياض,حي/اشبيليا,66418281,17336.0,28,معتمدة,,,4
2018,مايو,الرياض,حي/اشبيليا,62972538,26452.16,42,معتمدة,,,5
2018,يونيو,الرياض,حي/اشبيليا,8683663,3154.69,11,معتمدة,,,6
2018,يوليو,الرياض,حي/اشبيليا,30235342,13350.4,28,معتمدة,,,7
2018,اوغسطس,الرياض,حي/اشبيليا,32283950,11831.13,21,معتمدة,,,8
2018,سبتمبر,الرياض,حي/اشبيليا,24312952,11529.12,23,معتمدة,,,9
2018,اكتوبر,الرياض,حي/اشبيليا,72984921,63576.57,33,معتمدة,,,10
2018,نوفمبر,الرياض,حي/اشبيليا,72029761,18560.555,35,معتمدة,,,11
2018,ديسمبر,الرياض,حي/اشبيليا,45678101,13855.695,29,معتمدة,,,12
2018,يناير,الرياض,حي/الازدهار,7167937,1581.0,4,معتمدة,,,1
2018,فبراير,الرياض,حي/الازدهار,4105000,1825.0,3,معتمدة,,,2
2018,مارس,الرياض,حي/الازدهار,20147930,6771.83,8,معتمدة,,,3
2018,ابريل,الرياض,حي/الازدهار,20299158,18198.34,6,معتمدة,,,4
2018,مايو,الرياض,حي/الازدهار,14140423,5430.32,12,معتمدة,,,5
2018,يونيو,الرياض,حي/الازدهار,1900000,618.31,2,معتمدة,,,6
2018,يوليو,الرياض,حي/الازدهار,3876736,1309.6023,4,معتمدة,,,7
2018,اوغسطس,الرياض,حي/الازدهار,9831290,2616.1,6,معتمدة,,,8
2018,سبتمبر,الرياض,حي/الازدهار,3433257,1624.0,5,معتمدة,,,9
2018,اكتوبر,الرياض,حي/الازدهار,85888250,25577.0,7,معتمدة,,,10
2018,نوفمبر,الرياض,حي/الازدهار,5931091,2683.0,5,معتمدة,,,11
2018,ديسمبر,الرياض,حي/الازدهار,33428500,4453.559999999999,10,معتمدة,,,12
2018,يناير,الرياض,حي/الامانة,2363322,1708.0,4,معتمدة,,,1
2018,فبراير,الرياض,حي/الامانة,3533850,3576.0,6,معتمدة,,,2
2018,مارس,الرياض,حي/الامانة,2470000,2733.0,4,معتمدة,,,3
2018,ابريل,الرياض,حي/الامانة,6168017,6640.0,9,معتمدة,,,4
2018,مايو,الرياض,حي/الامانة,6144280,9244.0,7,معتمدة,,,5
2018,يونيو,الرياض,حي/الامانة,631250,629.72,2,معتمدة,,,6
2018,يوليو,الرياض,حي/الامانة,3185000,3990.0,4,معتمدة,,,7
2018,اوغسطس,الرياض,حي/الامانة,1346300,1081.23,2,معتمدة,,,8
2018,سبتمبر,الرياض,حي/الامانة,4620438,3246.0,6,معتمدة,,,9
2018,اكتوبر,الرياض,حي/الامانة,5718021,4794.37,8,معتمدة,,,10
2018,نوفمبر,الرياض,حي/الامانة,8487020,7837.5,11,معتمدة,,,11
2018,ديسمبر,الرياض,حي/الامانة,13148350,9940.0,14,معتمدة,,,12
2018,مايو,الرياض,حي/الامير مشعل,525107,550.0,1,معتمدة,,,5
2018,يناير,الرياض,حي/الاندلس,3822555,1704.96,5,معتمدة,,,1
2018,فبراير,الرياض,حي/الاندلس,5908336,2517.5,5,معتمدة,,,2
2018,مارس,الرياض,حي/الاندلس,3093535,1887.29,4,معتمدة,,,3
2018,ابريل,الرياض,حي/الاندلس,11639989,5177.37,12,معتمدة,,,4
2018,مايو,الرياض,حي/الاندلس,12167929,5779.15,9,معتمدة,,,5
2018,يونيو,الرياض,حي/الاندلس,3346588,1903.8,5,معتمدة,,,6
2018,يوليو,الرياض,حي/الاندلس,37606630,13835.77,21,معتمدة,,,7
2018,اوغسطس,الرياض,حي/الاندلس,4497475,2943.08,7,معتمدة,,,8
2018,سبتمبر,الرياض,حي/الاندلس,13339523,6115.77,16,معتمدة,,,9
2018,اكتوبر,الرياض,حي/الاندلس,22288801,10035.19,22,معتمدة,,,10
2018,نوفمبر,الرياض,حي/الاندلس,4380713,2242.5,6,معتمدة,,,11
2018,ديسمبر,الرياض,حي/الاندلس,15657596,5212.45,13,معتمدة,,,12
